116489,2,2,8.9,3,45092,1567291235000cjphds,1.57E+24,tencent,ip=183.5.9.110&deviceNum=116489&lon=null&lat=null&aid=null&ctime=1567291385000&sources=tencent&session=1567291235000116489148635&productPage=4320801832701,1573259585000 
829992,2,2,1.2,7,13070,1567291235000uxnkbh,1.57E+24,ximalaya,ip=216.52.24.250&deviceNum=829992&lon=null&lat=null&aid=null&ctime=1567291464000&sources=ximalaya&session=1567291235000829992553728&productPage=4320607578401,1573259585000 
672769,9,2,3.2,5,12011,1567291235000uqnbhg,1.57E+24,liebao,ip=38.64.203.115&deviceNum=672769&lon=null&lat=null&aid=null&ctime=1567291288000&sources=liebao&session=1567291235000672769522891&productPage=4320705419501,1573259585000 
255423,2,2,1.7,10,21138,1567291235000ightie,1.57E+24,ximalaya,ip=144.135.144.170&deviceNum=255423&lon=null&lat=null&aid=null&ctime=1567291442000&sources=ximalaya&session=1567291235000255423528292&productPage=4320708067701,1573259585000 
961388,9,2,2.2,5,46900,1567291235000xekmun,1.57E+24,liebao,ip=139.3.45.110&deviceNum=961388&lon=null&lat=null&aid=null&ctime=1567291299000&sources=liebao&session=1567291235000961388427741&productPage=4320508338001,1573259585000 
746358,9,2,2.4,7,13032,1567291235000ghnmqg,1.57E+24,ximalaya,ip=157.231.220.116&deviceNum=746358&lon=null&lat=null&aid=null&ctime=1567291364000&sources=ximalaya&session=1567291235000746358543392&productPage=4320205949601,1573259585000 
969597,2,2,3.9,8,34152,1567291235000pcwfxt,1.57E+24,liebao,ip=52.32.155.57&deviceNum=969597&lon=null&lat=null&aid=null&ctime=1567291515000&sources=liebao&session=1567291235000969597169871&productPage=4320608060401,1573259585000 
587931,2,2,3.7,4,41050,1567291235000jhwdxg,1.57E+24,netyex,ip=161.185.217.123&deviceNum=587931&lon=null&lat=null&aid=null&ctime=1567291312000&sources=netyex&session=1567291235000587931275749&productPage=4320706767801,1573259585000 
367262,2,2,3.4,4,21120,1567291235000vgnehd,1.57E+24,liebao,ip=9.33.112.46&deviceNum=367262&lon=null&lat=null&aid=null&ctime=1567291409000&sources=liebao&session=1567291235000367262575331&productPage=4320609143701,1573259585000 
245851,9,2,9.8,4,36112,1567291235000fjiuxf,1.57E+24,netyex,ip=176.208.231.191&deviceNum=245851&lon=null&lat=null&aid=null&ctime=1567291468000&sources=netyex&session=1567291235000245851248599&productPage=4320604978901,1573259585000 
999228,9,2,2.9,7,32058,1567291235000fpxrdh,1.57E+24,tencent,ip=51.142.29.2&deviceNum=999228&lon=null&lat=null&aid=null&ctime=1567291426000&sources=tencent&session=1567291235000999228542498&productPage=4320603923501,1573259585000 
251875,2,2,5.4,9,64022,1567291235000ifnkcd,1.57E+24,tencent,ip=18.10.233.221&deviceNum=251875&lon=null&lat=null&aid=null&ctime=1567291428000&sources=tencent&session=1567291235000251875462675&productPage=4320203487001,1573259585000 
528769,9,2,1.6,3,19930,1567291235000tkwuip,1.57E+24,douyin,ip=206.165.241.62&deviceNum=528769&lon=null&lat=null&aid=null&ctime=1567291441000&sources=douyin&session=1567291235000528769121853&productPage=4320402945801,1573259585000 
882728,2,2,8.5,8,51182,1567291235000ueecie,1.57E+24,ximalaya,ip=13.175.201.231&deviceNum=882728&lon=null&lat=null&aid=null&ctime=1567291351000&sources=ximalaya&session=1567291235000882728462256&productPage=4320308543601,1573259585000 
319328,9,2,4.9,4,34112,1567291235000rgsrxn,1.57E+24,netyex,ip=186.124.42.166&deviceNum=319328&lon=null&lat=null&aid=null&ctime=1567291346000&sources=netyex&session=1567291235000319328264254&productPage=4320202356301,1573259585000 
667188,2,2,6.4,6,52230,1567291235000hdoewv,1.57E+24,tencent,ip=168.95.156.134&deviceNum=667188&lon=null&lat=null&aid=null&ctime=1567291495000&sources=tencent&session=1567291235000667188668468&productPage=4320102691201,1573259585000 
841542,2,2,6.5,5,32032,1567291235000uvqpdu,1.57E+24,douyin,ip=249.207.10.150&deviceNum=841542&lon=null&lat=null&aid=null&ctime=1567291390000&sources=douyin&session=1567291235000841542883259&productPage=4320604849001,1573259585000 
977922,2,2,6.9,8,42050,1567291235000jdwkso,1.57E+24,ximalaya,ip=35.63.79.151&deviceNum=977922&lon=null&lat=null&aid=null&ctime=1567291528000&sources=ximalaya&session=1567291235000977922316531&productPage=4320909287401,1573259585000 
825436,2,2,5.7,5,10005,1567291235000qndhgt,1.57E+24,ximalaya,ip=92.46.73.202&deviceNum=825436&lon=null&lat=null&aid=null&ctime=1567291319000&sources=ximalaya&session=1567291235000825436241266&productPage=4320402143001,1573259585000 
855162,9,2,4.2,5,32010,1567291235000ropgvh,1.57E+24,tencent,ip=170.73.252.212&deviceNum=855162&lon=null&lat=null&aid=null&ctime=1567291460000&sources=tencent&session=1567291235000855162996475&productPage=4320807013401,1573259585000 
787522,9,2,4.5,5,52062,1567291235000nvdtoi,1.57E+24,baidu,ip=78.3.135.196&deviceNum=787522&lon=null&lat=null&aid=null&ctime=1567291435000&sources=baidu&session=1567291235000787522583217&productPage=4320701813301,1573259585000 
868244,9,2,3.5,9,51170,1567291235000ixqnic,1.57E+24,ximalaya,ip=141.35.94.166&deviceNum=868244&lon=null&lat=null&aid=null&ctime=1567291520000&sources=ximalaya&session=1567291235000868244429352&productPage=4320103074101,1573259585000 
548231,9,2,4.4,2,42010,1567291235000qgjxgf,1.57E+24,ximalaya,ip=118.139.247.123&deviceNum=548231&lon=null&lat=null&aid=null&ctime=1567291519000&sources=ximalaya&session=1567291235000548231124628&productPage=4320807241401,1573259585000 
622919,2,2,4.4,9,34040,1567291235000wwdojk,1.57E+24,ximalaya,ip=175.202.19.68&deviceNum=622919&lon=null&lat=null&aid=null&ctime=1567291345000&sources=ximalaya&session=1567291235000622919225267&productPage=4320205711801,1573259585000 
347474,2,2,1.8,3,53052,1567291235000snhxon,1.57E+24,ximalaya,ip=237.224.82.208&deviceNum=347474&lon=null&lat=null&aid=null&ctime=1567291358000&sources=ximalaya&session=1567291235000347474764511&productPage=4320701302201,1573259585000 
944179,2,2,7.2,3,61062,1567291235000ojogwx,1.57E+24,liebao,ip=142.19.144.123&deviceNum=944179&lon=null&lat=null&aid=null&ctime=1567291472000&sources=liebao&session=1567291235000944179295866&productPage=4320906101601,1573259585000 
597559,9,2,8.9,9,64042,1567291235000kgseet,1.57E+24,netyex,ip=136.213.121.215&deviceNum=597559&lon=null&lat=null&aid=null&ctime=1567291440000&sources=netyex&session=1567291235000597559774888&productPage=4320601664801,1573259585000 
892289,2,2,6.4,8,15030,1567291235000cihqgm,1.57E+24,douyin,ip=67.218.215.65&deviceNum=892289&lon=null&lat=null&aid=null&ctime=1567291490000&sources=douyin&session=1567291235000892289949834&productPage=4320706921701,1573259585000 
829229,2,2,9.4,6,44070,1567291235000jtdqcr,1.57E+24,tencent,ip=178.215.223.28&deviceNum=829229&lon=null&lat=null&aid=null&ctime=1567291513000&sources=tencent&session=1567291235000829229431282&productPage=4320409324401,1573259585000 
525559,2,2,4.3,2,44128,1567291235000tebfdh,1.57E+24,douyin,ip=3.227.234.95&deviceNum=525559&lon=null&lat=null&aid=null&ctime=1567291414000&sources=douyin&session=1567291235000525559328252&productPage=4320305344001,1573259585000 
252263,2,2,1.8,4,42112,1567291235000vkbvfm,1.57E+24,tencent,ip=236.110.63.96&deviceNum=252263&lon=null&lat=null&aid=null&ctime=1567291391000&sources=tencent&session=1567291235000252263359889&productPage=4320309260501,1573259585000 
949215,2,2,9.2,5,23122,1567291235000qudowq,1.57E+24,douyin,ip=27.122.223.132&deviceNum=949215&lon=null&lat=null&aid=null&ctime=1567291455000&sources=douyin&session=1567291235000949215544888&productPage=4320907376201,1573259585000 
588752,9,2,5.2,8,52012,1567291235000whwvvv,1.57E+24,liebao,ip=19.17.79.132&deviceNum=588752&lon=null&lat=null&aid=null&ctime=1567291498000&sources=liebao&session=1567291235000588752588134&productPage=4320305967601,1573259585000 
653792,2,2,8.8,10,54222,1567291235000etntfu,1.57E+24,netyex,ip=153.153.65.95&deviceNum=653792&lon=null&lat=null&aid=null&ctime=1567291531000&sources=netyex&session=1567291235000653792261934&productPage=4320809404701,1573259585000 
935334,9,2,1.2,5,14072,1567291235000hixvsm,1.57E+24,ximalaya,ip=163.133.89.255&deviceNum=935334&lon=null&lat=null&aid=null&ctime=1567291479000&sources=ximalaya&session=1567291235000935334593872&productPage=4320601785201,1573259585000 
222755,9,2,2.5,3,52262,1567291235000ceqvrv,1.57E+24,liebao,ip=52.207.86.178&deviceNum=222755&lon=null&lat=null&aid=null&ctime=1567291421000&sources=liebao&session=1567291235000222755994672&productPage=4320503531901,1573259585000 
877623,9,2,8.7,8,10004,1567291235000dxnomb,1.57E+24,tencent,ip=233.167.206.82&deviceNum=877623&lon=null&lat=null&aid=null&ctime=1567291485000&sources=tencent&session=1567291235000877623237647&productPage=4320502175101,1573259585000 
541421,2,2,1.4,3,45030,1567291235000cpsvmd,1.57E+24,tencent,ip=83.117.142.132&deviceNum=541421&lon=null&lat=null&aid=null&ctime=1567291392000&sources=tencent&session=1567291235000541421769476&productPage=4320304342601,1573259585000 
949277,2,2,2.8,6,35082,1567291235000udnhvb,1.57E+24,netyex,ip=95.235.36.158&deviceNum=949277&lon=null&lat=null&aid=null&ctime=1567291518000&sources=netyex&session=1567291235000949277392881&productPage=4320901212901,1573259585000 
545373,9,2,2.2,9,52062,1567291235000wiwgjb,1.57E+24,ximalaya,ip=214.153.187.250&deviceNum=545373&lon=null&lat=null&aid=null&ctime=1567291438000&sources=ximalaya&session=1567291235000545373146892&productPage=4320302042201,1573259585000 
321231,9,2,6.3,3,35072,1567291235000ehxdhg,1.57E+24,liebao,ip=105.206.55.103&deviceNum=321231&lon=null&lat=null&aid=null&ctime=1567291335000&sources=liebao&session=1567291235000321231744312&productPage=4320303300501,1573259585000 
153363,2,2,9.9,9,41130,1567291235000knukcw,1.57E+24,tencent,ip=253.144.205.100&deviceNum=153363&lon=null&lat=null&aid=null&ctime=1567291512000&sources=tencent&session=1567291235000153363571993&productPage=4320808410301,1573259585000 
462427,2,2,2.3,9,23128,1567291235000upmwhm,1.57E+24,tencent,ip=240.36.30.230&deviceNum=462427&lon=null&lat=null&aid=null&ctime=1567291402000&sources=tencent&session=1567291235000462427929391&productPage=4320707178601,1573259585000 
355468,2,2,5.2,4,15012,1567291235000fqivqv,1.57E+24,douyin,ip=181.243.157.29&deviceNum=355468&lon=null&lat=null&aid=null&ctime=1567291336000&sources=douyin&session=1567291235000355468454948&productPage=4320509699201,1573259585000 
662748,2,2,7.8,10,35042,1567291235000kxqxpj,1.57E+24,liebao,ip=138.130.155.252&deviceNum=662748&lon=null&lat=null&aid=null&ctime=1567291399000&sources=liebao&session=1567291235000662748574167&productPage=4320308903801,1573259585000 
821954,9,2,8.9,4,45098,1567291235000ompoed,1.57E+24,baidu,ip=179.141.248.155&deviceNum=821954&lon=null&lat=null&aid=null&ctime=1567291451000&sources=baidu&session=1567291235000821954853521&productPage=4320108715001,1573259585000 
219374,9,2,5.2,7,51202,1567291235000dmrvem,1.57E+24,baidu,ip=73.255.163.168&deviceNum=219374&lon=null&lat=null&aid=null&ctime=1567291346000&sources=baidu&session=1567291235000219374565138&productPage=4320107524301,1573259585000 
255318,9,2,9.6,7,54222,1567291235000pipmmc,1.57E+24,douyin,ip=4.239.89.220&deviceNum=255318&lon=null&lat=null&aid=null&ctime=1567291359000&sources=douyin&session=1567291235000255318653357&productPage=4320807632701,1573259585000 
355523,9,2,5.1,7,45030,1567291235000dmcvps,1.57E+24,baidu,ip=150.13.146.40&deviceNum=355523&lon=null&lat=null&aid=null&ctime=1567291515000&sources=baidu&session=1567291235000355523125255&productPage=4320903184001,1573259585000 
432484,9,2,5.6,9,51172,1567291235000odowid,1.57E+24,tencent,ip=187.224.86.95&deviceNum=432484&lon=null&lat=null&aid=null&ctime=1567291290000&sources=tencent&session=1567291235000432484645281&productPage=4320508131801,1573259585000 
141498,2,2,2.4,7,42022,1567291235000sfrqqo,1.57E+24,ximalaya,ip=172.118.126.67&deviceNum=141498&lon=null&lat=null&aid=null&ctime=1567291287000&sources=ximalaya&session=1567291235000141498622265&productPage=4320106114801,1573259585000 
826737,9,2,7.2,8,36082,1567291235000ixtnmb,1.57E+24,ximalaya,ip=8.71.6.174&deviceNum=826737&lon=null&lat=null&aid=null&ctime=1567291319000&sources=ximalaya&session=1567291235000826737235289&productPage=4320903207401,1573259585000 
989412,9,2,2.9,5,37012,1567291235000ikhxrk,1.57E+24,tencent,ip=177.234.228.67&deviceNum=989412&lon=null&lat=null&aid=null&ctime=1567291511000&sources=tencent&session=1567291235000989412938248&productPage=4320508644701,1573259585000 
218925,9,2,7.2,10,42108,1567291235000iquqik,1.57E+24,liebao,ip=86.255.141.8&deviceNum=218925&lon=null&lat=null&aid=null&ctime=1567291519000&sources=liebao&session=1567291235000218925219867&productPage=4320309225201,1573259585000 
425142,2,2,6.4,8,13011,1567291235000outgin,1.57E+24,tencent,ip=200.201.20.195&deviceNum=425142&lon=null&lat=null&aid=null&ctime=1567291417000&sources=tencent&session=1567291235000425142282889&productPage=4320404800301,1573259585000 
447279,2,2,1.2,6,51080,1567291235000djnkij,1.57E+24,douyin,ip=34.5.255.49&deviceNum=447279&lon=null&lat=null&aid=null&ctime=1567291442000&sources=douyin&session=1567291235000447279456759&productPage=4320609557401,1573259585000 
246239,2,2,2.1,9,11011,1567291235000gfhhxv,1.57E+24,douyin,ip=254.1.57.59&deviceNum=246239&lon=null&lat=null&aid=null&ctime=1567291309000&sources=douyin&session=1567291235000246239287269&productPage=4320401461001,1573259585000 
164252,9,2,2.2,5,44030,1567291235000wbduwf,1.57E+24,liebao,ip=167.185.54.81&deviceNum=164252&lon=null&lat=null&aid=null&ctime=1567291487000&sources=liebao&session=1567291235000164252322929&productPage=4320203699701,1573259585000 
428138,9,2,2.1,9,61048,1567291235000wkcvcq,1.57E+24,ximalaya,ip=230.106.47.168&deviceNum=428138&lon=null&lat=null&aid=null&ctime=1567291327000&sources=ximalaya&session=1567291235000428138392772&productPage=4320406877901,1573259585000 
559362,2,2,2.2,4,23108,1567291235000dxspkw,1.57E+24,liebao,ip=45.119.45.171&deviceNum=559362&lon=null&lat=null&aid=null&ctime=1567291351000&sources=liebao&session=1567291235000559362181753&productPage=4320808192301,1573259585000 
827922,9,2,3.6,5,23010,1567291235000bstfnq,1.57E+24,liebao,ip=136.5.114.227&deviceNum=827922&lon=null&lat=null&aid=null&ctime=1567291338000&sources=liebao&session=1567291235000827922222826&productPage=4320304589401,1573259585000 
